Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Polarity,Subjectivity,Sentiment_Category
"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",Excitement,7/20/2023 17:00,Twitter,seniorsupport,30,60, Canada,2023,7,20,17,0.375,0.375,Positive
"Survived a challenging physics exam. Equations, you won't defeat me! ",Relief,8/1/2023 13:30,Instagram,physicssurvivor,20,40, USA,2023,8,1,13,0.625,1.0,Positive
"Survived a challenging physics exam. Equations, you won't defeat me! ",Relief,8/1/2023 13:30,Instagram,highschooladventures,20,40, USA,2023,8,1,13,0.625,1.0,Positive
Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Excitement,8/2/2023 14:45,Twitter,codingadventure,25,50, UK,2023,8,2,14,0.75,1.0,Positive
Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Excitement,8/2/2023 14:45,Twitter,highschoolcoderlife,25,50, UK,2023,8,2,14,0.75,1.0,Positive
"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Excitement,8/3/2023 12:15,Facebook,debatewarrior,18,35, Canada,2023,8,3,12,0.25,0.5,Positive
"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Excitement,8/3/2023 12:15,Facebook,highschooldebater,18,35, Canada,2023,8,3,12,0.25,0.5,Positive
"Started a photography club at school. Capturing moments, one snapshot at a time! ",Joy,8/4/2023 16:30,Instagram,photographyclub,22,45, USA,2023,8,4,16,0.0,0.0,Neutral
"Started a photography club at school. Capturing moments, one snapshot at a time! ",Joy,8/4/2023 16:30,Instagram,highschoolphotographer,22,45, USA,2023,8,4,16,0.0,0.0,Neutral
"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",Excitement,8/5/2023 19:45,Twitter,promdreams,30,60, Canada,2023,8,5,19,0.0,0.0,Neutral
"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",Excitement,8/5/2023 19:45,Twitter,highschoolfairytale,30,60, Canada,2023,8,5,19,0.0,0.0,Neutral
Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,Positive,8/6/2023 14:00,Facebook,outdoorclassroom,28,55, USA,2023,8,6,14,0.375,0.5,Positive
Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,Positive,8/6/2023 14:00,Facebook,highschoolexplorer,28,55, USA,2023,8,6,14,0.375,0.5,Positive
"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",Embarrassed,8/7/2023 19:45,Instagram,artisticmishaps,22,45, UK,2023,8,7,19,0.2857142857142857,0.5357142857142857,Positive
"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",Embarrassed,8/7/2023 19:45,Instagram,highschoolart,22,45, UK,2023,8,7,19,0.2857142857142857,0.5357142857142857,Positive
Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,Excitement,8/8/2023 16:00,Twitter,skaterlife,30,60, Canada,2023,8,8,16,1.0,1.0,Positive
Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,Excitement,8/8/2023 16:00,Twitter,highschoolskater,30,60, Canada,2023,8,8,16,1.0,1.0,Positive
Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Joy,8/9/2023 22:30,Facebook,kpopfangirl,20,40, USA,2023,8,9,22,0.625,0.9,Positive
Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Joy,8/9/2023 22:30,Facebook,highschoolmusic,20,40, USA,2023,8,9,22,0.625,0.9,Positive
Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,Joy,8/10/2023 14:20,Instagram,chemistrywizard,28,55, UK,2023,8,10,14,-0.125,0.1,Negative
Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,Joy,8/10/2023 14:20,Instagram,highschoolscientist,28,55, UK,2023,8,10,14,-0.125,0.1,Negative
Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Joy,8/11/2023 18:45,Twitter,birthdayparty,22,45, Canada,2023,8,11,18,0.9375,0.95,Positive
Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Joy,8/11/2023 18:45,Twitter,highschoolcelebration,22,45, Canada,2023,8,11,18,0.9375,0.95,Positive
"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Excitement,8/12/2023 13:45,Facebook,dramaclubstar,25,50, USA,2023,8,12,13,0.0625,0.1333333333333333,Neutral
"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Excitement,8/12/2023 13:45,Facebook,highschoolactor,25,50, USA,2023,8,12,13,0.0625,0.1333333333333333,Neutral
Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,Excitement,8/13/2023 20:00,Instagram,fantasybooknerd,35,70, UK,2023,8,13,20,0.5625,0.95,Positive
Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,Excitement,8/13/2023 20:00,Instagram,highschoolreader,35,70, UK,2023,8,13,20,0.5625,0.95,Positive
Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,Joy,8/14/2023 16:15,Twitter,doodlemaster,20,40, USA,2023,8,14,16,0.0,1.0,Neutral
Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,Joy,8/14/2023 16:15,Twitter,highschoolart,20,40, USA,2023,8,14,16,0.0,1.0,Neutral
Attempting to break the school record for the longest handstand. Wish me luck! ,Excitement,8/15/2023 19:30,Facebook,handstandchallenge,28,55, Canada,2023,8,15,19,0.0,0.0,Neutral
Attempting to break the school record for the longest handstand. Wish me luck! ,Excitement,8/15/2023 19:30,Facebook,highschoolathlete,28,55, Canada,2023,8,15,19,0.0,0.0,Neutral
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,Mischievous,8/16/2023 14:00,Instagram,snacksmuggler,30,60, USA,2023,8,16,14,0.0,0.0,Neutral
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,Mischievous,8/16/2023 14:00,Instagram,highschoolsnacks,30,60, USA,2023,8,16,14,0.0,0.0,Neutral
Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,Excitement,8/17/2023 22:15,Twitter,sleepoverfun,18,35, UK,2023,8,17,22,0.0,0.0,Neutral
Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,Excitement,8/17/2023 22:15,Twitter,highschoolmemories,18,35, UK,2023,8,17,22,0.0,0.0,Neutral
"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",Embarrassed,8/18/2023 16:30,Facebook,dancefail,25,50, USA,2023,8,18,16,-0.18125,0.35,Negative
"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",Embarrassed,8/18/2023 16:30,Facebook,highschooltiktok,25,50, USA,2023,8,18,16,-0.18125,0.35,Negative
Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,Embarrassed,8/19/2023 19:45,Instagram,socialmediablunder,22,45, UK,2023,8,19,19,-0.0166666666666666,0.6666666666666666,Neutral
Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,Embarrassed,8/19/2023 19:45,Instagram,highschoolawkward,22,45, UK,2023,8,19,19,-0.0166666666666666,0.6666666666666666,Neutral
Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Embarrassed,8/20/2023 17:00,Twitter,crushfail,30,60, Canada,2023,8,20,17,0.45,0.5,Positive
Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Embarrassed,8/20/2023 17:00,Twitter,highschoolembarrassment,30,60, Canada,2023,8,20,17,0.45,0.5,Positive
Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Joy,8/21/2023 15:45,Instagram,paperplaneexpert,15,30, USA,2023,8,21,15,0.1704545454545454,0.4545454545454545,Positive
Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Joy,8/21/2023 15:45,Instagram,highschoolart,15,30, USA,2023,8,21,15,0.1704545454545454,0.4545454545454545,Positive
Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,Excitement,8/22/2023 12:30,Facebook,textbookjuggling,22,40, Canada,2023,8,22,12,0.2017045454545454,0.4848484848484848,Positive
Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,Excitement,8/22/2023 12:30,Facebook,highschoolskills,22,40, Canada,2023,8,22,12,0.2017045454545454,0.4848484848484848,Positive
Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,Mischievous,8/23/2023 16:45,Twitter,snackninja,28,55, USA,2023,8,23,16,0.0,0.0,Neutral
Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,Mischievous,8/23/2023 16:45,Twitter,highschoolsnacks,28,55, USA,2023,8,23,16,0.0,0.0,Neutral
Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,Excitement,8/24/2023 18:20,Instagram,surpriseadventure,20,38, UK,2023,8,24,18,0.0,0.0,Neutral
Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,Excitement,8/24/2023 18:20,Instagram,highschoolfun,20,38, UK,2023,8,24,18,0.0,0.0,Neutral
Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Joy,8/25/2023 14:15,Facebook,raindance,25,50, Canada,2023,8,25,14,0.625,1.0,Positive
Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Joy,8/25/2023 14:15,Facebook,highschooljoy,25,50, Canada,2023,8,25,14,0.625,1.0,Positive
Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Embarrassed,8/26/2023 17:30,Twitter,textingfail,18,35, USA,2023,8,26,17,-0.625,0.3,Negative
Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Embarrassed,8/26/2023 17:30,Twitter,highschoolawkward,18,35, USA,2023,8,26,17,-0.625,0.3,Negative
Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Embarrassed,8/27/2023 20:45,Instagram,magicfail,22,45, UK,2023,8,27,20,0.1666666666666666,0.7666666666666666,Positive
Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Embarrassed,8/27/2023 20:45,Instagram,highschoolmagic,22,45, UK,2023,8,27,20,0.1666666666666666,0.7666666666666666,Positive
Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Joy,8/28/2023 16:00,Twitter,origamimaster,18,36, USA,2023,8,28,16,-0.3645833333333333,0.5,Negative
Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Joy,8/28/2023 16:00,Twitter,highschoolart,18,36, USA,2023,8,28,16,-0.3645833333333333,0.5,Negative
Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Excitement,8/29/2023 13:45,Instagram,hackysackchallenge,26,48, Canada,2023,8,29,13,0.3806818181818182,0.4772727272727273,Positive
Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Excitement,8/29/2023 13:45,Instagram,highschoolathlete,26,48, Canada,2023,8,29,13,0.3806818181818182,0.4772727272727273,Positive
Creating a secret handshake with friends. Friendship level: Expert! ,Joy,8/30/2023 17:30,Facebook,friendshipgoals,20,40, USA,2023,8,30,17,-0.5,0.7,Negative
Creating a secret handshake with friends. Friendship level: Expert! ,Joy,8/30/2023 17:30,Facebook,highschoolmemories,20,40, USA,2023,8,30,17,-0.5,0.7,Negative
Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Excitement,8/31/2023 20:15,Twitter,burgerquest,24,42, UK,2023,8,31,20,1.0,0.3,Positive
Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Excitement,8/31/2023 20:15,Twitter,highschoolfoodie,24,42, UK,2023,8,31,20,1.0,0.3,Positive
Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Joy,9/1/2023 14:45,Instagram,standupcomedy,21,39, Canada,2023,9,1,14,0.0,0.0,Neutral
Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Joy,9/1/2023 14:45,Instagram,highschooltalent,21,39, Canada,2023,9,1,14,0.0,0.0,Neutral
Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Embarrassed,9/2/2023 18:30,Facebook,loveletterfail,17,33, USA,2023,9,2,18,-0.03125,0.6,Neutral
Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Embarrassed,9/2/2023 18:30,Facebook,highschoolawkward,17,33, USA,2023,9,2,18,-0.03125,0.6,Neutral
Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,Excitement,9/3/2023 22:00,Twitter,sciencegeek,23,44, UK,2023,9,3,22,0.625,1.0,Positive
Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,Excitement,9/3/2023 22:00,Twitter,highschoolexperiments,23,44, UK,2023,9,3,22,0.625,1.0,Positive
Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Joy,9/4/2023 15:15,Instagram,friendshipbracelets,19,37, USA,2023,9,4,15,0.25,0.4,Positive
Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Joy,9/4/2023 15:15,Instagram,highschoolcrafts,19,37, USA,2023,9,4,15,0.25,0.4,Positive
Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Excitement,9/5/2023 12:30,Twitter,cartwheelchallenge,27,52, Canada,2023,9,5,12,0.625,0.5,Positive
Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Excitement,9/5/2023 12:30,Twitter,highschoolathlete,27,52, Canada,2023,9,5,12,0.625,0.5,Positive
Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,Joy,9/6/2023 16:45,Facebook,movienight,22,43, UK,2023,9,6,16,0.0,0.2,Neutral
Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,Joy,9/6/2023 16:45,Facebook,highschoolmemories,22,43, UK,2023,9,6,16,0.0,0.2,Neutral
Experimenting with a new hair color. A bold change for a bold semester! ,Excitement,9/7/2023 18:20,Instagram,hairexperiment,20,39, USA,2023,9,7,18,0.2954545454545454,0.5959595959595959,Positive
Experimenting with a new hair color. A bold change for a bold semester! ,Excitement,9/7/2023 18:20,Instagram,highschoolstyle,20,39, USA,2023,9,7,18,0.2954545454545454,0.5959595959595959,Positive
Building a time capsule to capture memories for the future. Time-traveling emotions! ,Joy,9/8/2023 14:15,Facebook,timecapsule,26,48, Canada,2023,9,8,14,0.0,0.125,Neutral
Building a time capsule to capture memories for the future. Time-traveling emotions! ,Joy,9/8/2023 14:15,Facebook,highschoolnostalgia,26,48, Canada,2023,9,8,14,0.0,0.125,Neutral
Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Embarrassed,9/9/2023 17:30,Twitter,firstdayoops,16,32, USA,2023,9,9,17,-0.3333333333333333,0.7444444444444445,Negative
Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Embarrassed,9/9/2023 17:30,Twitter,highschoolembarrassment,16,32, USA,2023,9,9,17,-0.3333333333333333,0.7444444444444445,Negative
Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,Excitement,9/10/2023 20:45,Instagram,healthyliving,23,42, UK,2023,9,10,20,0.3806818181818182,0.4772727272727273,Positive
Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,Excitement,9/10/2023 20:45,Instagram,highschoolwellness,23,42, UK,2023,9,10,20,0.3806818181818182,0.4772727272727273,Positive
Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Sad,9/11/2023 15:45,Twitter,schoolchallenges,15,28, USA,2023,9,11,15,0.0,0.0,Neutral
Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Sad,9/11/2023 15:45,Twitter,highschoolstruggles,15,28, USA,2023,9,11,15,0.0,0.0,Neutral
Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Hate,9/12/2023 12:30,Instagram,onlinehate,18,36, Canada,2023,9,12,12,-0.5083333333333333,0.8666666666666667,Negative
Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Hate,9/12/2023 12:30,Instagram,highschoolreality,18,36, Canada,2023,9,12,12,-0.5083333333333333,0.8666666666666667,Negative
Had a bad day at school. Everything seems to be going wrong. ,Bad,9/13/2023 16:45,Facebook,badday,20,40, UK,2023,9,13,16,-0.5999999999999999,0.7833333333333333,Negative
